,id,Hull Volume,Hull Volume 1-2,Hull Volume 1-3,Hull Volume 2-3,Hull Volume Per Atom,Hull Volume 1-2 Per Atom,Hull Volume 1-3 Per Atom,Hull Volume 2-3 Per Atom,Unique 1,Unique 2,Unique 3,Clusters,Clusters Per Atom,Clusters 1-2,Clusters 1-3,Clusters 2-3,Clusters 1-2 Per Atom,Clusters 1-3 Per Atom,Clusters 2-3 Per Atom
0,913,642.6129633351521,114.18969790984255,104.95392584091027,92.30392709972735,8.032662041689402,1.4273712238730318,1.3119240730113784,1.1537990887465919,78,80,77,43,0.5375,54,63,52,0.675,0.7875,0.65
0,914,140.7792494295554,125.3863299109564,24.536954704109657,14.968842294842704,3.5194812357388847,3.1346582477739102,0.6134238676027415,0.3742210573710676,40,40,37,23,0.575,39,18,31,0.975,0.45,0.775
0,915,489.55741669731486,161.5258313920687,111.37816676872067,24.73698303018425,6.119467708716436,2.019072892400859,1.3922270846090083,0.3092122878773031,80,80,73,15,0.1875,49,54,12,0.6125,0.675,0.15
0,916,576.3614737454989,101.54039157185575,91.83852816959568,87.78095246611844,7.204518421818736,1.269254894648197,1.147981602119946,1.0972619058264805,74,80,51,37,0.4625,52,51,46,0.65,0.6375,0.575
0,917,163.9348153738153,67.35933668251924,45.66530919208576,18.302314092960923,5.464493845793843,2.2453112227506415,1.5221769730695252,0.6100771364320308,30,30,9,20,0.6666666666666666,29,24,14,0.9666666666666667,0.8,0.4666666666666667
0,918,464.82972189314097,117.4466477386776,101.56482824514141,23.53779375524988,5.810371523664262,1.46808309673347,1.2695603530642676,0.2942224219406235,40,4,40,23,0.2875,15,40,5,0.1875,0.5,0.0625
0,919,151.51203942513126,64.06742904283637,43.43439102271061,17.28081436883714,5.050401314171042,2.1355809680945455,1.4478130340903534,0.5760271456279047,30,30,9,19,0.6333333333333333,29,24,15,0.9666666666666667,0.8,0.5
0,92,206.4797091072508,78.07330402223498,52.98389787004394,21.59128421465955,6.882656970241694,2.6024434674078325,1.7661299290014647,0.7197094738219849,30,30,9,21,0.7,29,24,19,0.9666666666666667,0.8,0.6333333333333333
0,920,634.9020326892615,113.25215301720624,104.10566473976243,91.59053593180786,7.936275408615769,1.415651912715078,1.3013208092470303,1.1448816991475983,78,79,76,54,0.675,63,1,54,0.7875,0.0125,0.675
0,921,250.5658508959299,90.39428917017388,61.5579060887049,25.91472974981833,6.264146272398248,2.259857229254347,1.5389476522176224,0.6478682437454583,40,40,36,9,0.225,30,35,26,0.75,0.875,0.65
0,922,566.1891895863021,176.16422331757798,121.49524861152763,27.828641897870373,7.077364869828775,2.2020527914697245,1.5186906076440954,0.34785802372337965,79,80,76,8,0.1,51,50,12,0.6375,0.625,0.15
0,923,176.70045717714513,149.62426877809253,28.74949535274298,16.986373263314825,4.417511429428628,3.7406067194523134,0.7187373838185744,0.4246593315828706,39,39,40,15,0.375,39,34,19,0.975,0.85,0.475
0,924,479.69104549945683,159.50139631203842,109.97899049111786,24.35593149592276,5.99613806874321,1.9937674539004804,1.3747373811389731,0.30444914369903453,80,80,74,10,0.125,46,49,12,0.575,0.6125,0.15
0,925,606.3112137505527,183.63958865384316,126.65785870225007,29.37555813524736,7.578890171881909,2.2954948581730394,1.5832232337781258,0.367194476690592,79,80,75,11,0.1375,49,52,12,0.6125,0.65,0.15
0,926,712.5112445259318,116.95834885063249,103.25221332969267,104.64086280581377,8.906390556574149,1.4619793606329061,1.2906526666211584,1.308010785072672,68,72,37,44,0.55,54,53,55,0.675,0.6625,0.6875
0,927,572.5966859587852,101.09754660838719,89.60202884660501,90.33246297148588,7.157458574484815,1.26371933260484,1.1200253605825625,1.1291557871435736,77,73,61,42,0.525,54,53,56,0.675,0.6625,0.7
0,928,188.39758937431623,73.67036292799223,49.94185028936023,20.209606669503863,6.279919645810541,2.4556787642664077,1.6647283429786743,0.6736535556501287,30,30,10,19,0.6333333333333333,29,24,15,0.9666666666666667,0.8,0.5
0,929,186.54872548020717,151.62523389623243,29.629071297689826,18.111572010974495,4.663718137005179,3.7906308474058106,0.7407267824422457,0.45278930027436237,40,40,39,24,0.6,39,18,30,0.975,0.45,0.75
0,93,248.67178172859687,85.34690951529872,59.06569841146765,23.20074773056322,6.216794543214922,2.133672737882468,1.4766424602866912,0.5800186932640805,40,39,40,25,0.625,30,33,16,0.75,0.825,0.4
0,930,64.46787100576424,46.66337576514982,19.46475206609618,7.638535899755871,3.223393550288212,2.333168788257491,0.9732376033048091,0.3819267949877935,20,20,2,14,0.7,19,6,3,0.95,0.3,0.15
0,931,603.0980304417667,109.32697164795042,100.63239358135525,88.86862807347211,7.5387253805220835,1.36658714559938,1.2579049197669405,1.1108578509184013,79,76,77,48,0.6,59,65,52,0.7375,0.8125,0.65
0,932,61.76948740041168,45.4582662286416,19.119600637403412,7.288291230567419,3.0884743700205837,2.27291331143208,0.9559800318701706,0.36441456152837093,20,20,2,16,0.8,19,6,3,0.95,0.3,0.15
0,933,180.4109136176268,71.56804092025104,48.57138311561027,19.614459536706285,6.01369712058756,2.3856013640083678,1.6190461038536756,0.6538153178902095,30,30,10,19,0.6333333333333333,29,24,14,0.9666666666666667,0.8,0.4666666666666667
0,934,403.7261834487151,107.42561211587349,92.98235125155408,21.175906880820122,5.046577293108939,1.3428201514484186,1.162279390644426,0.2646988360102515,40,4,40,17,0.2125,8,40,6,0.1,0.5,0.075
0,935,684.4452501002838,119.235985254956,109.43887653764631,95.78709985938232,8.555565626253548,1.4904498156869501,1.3679859567205788,1.197338748242279,77,78,79,40,0.5,54,63,50,0.675,0.7875,0.625
0,936,165.74821099791797,140.29933705132098,26.62510847209474,16.277839902209546,4.1437052749479495,3.5074834262830246,0.6656277118023686,0.40694599755523864,40,40,37,19,0.475,39,38,21,0.975,0.95,0.525
0,937,161.1269110649766,137.6996814331676,26.768196096477233,16.380946515320627,4.028172776624415,3.44249203582919,0.6692049024119309,0.40952366288301567,40,40,38,12,0.3,39,19,31,0.975,0.475,0.775
0,938,154.68498721968894,139.70155703284746,26.377611278802725,15.448351684590584,3.8671246804922235,3.4925389258211865,0.6594402819700681,0.3862087921147646,40,40,40,8,0.2,39,33,27,0.975,0.825,0.675
0,939,144.76667387284547,62.29683649584777,42.16515261659367,16.710864134716207,4.825555795761516,2.076561216528259,1.4055050872197892,0.5570288044905403,30,30,9,23,0.7666666666666667,29,24,19,0.9666666666666667,0.8,0.6333333333333333
0,94,434.10527542854163,150.18164751625932,103.53462966118256,22.496532232372427,5.42631594285677,1.8772705939532415,1.294182870764782,0.28120665290465535,79,79,72,7,0.0875,45,51,12,0.5625,0.6375,0.15
0,940,585.2225983670522,107.10924210800475,98.58770038923662,87.05502964661332,7.315282479588153,1.3388655263500593,1.2323462548654578,1.0881878705826664,77,77,74,44,0.55,59,1,54,0.7375,0.0125,0.675
0,941,626.8248463736797,112.25267956299047,103.26250494549316,91.02949895597376,7.835310579670997,1.4031584945373807,1.2907813118186646,1.137868736949672,77,78,77,39,0.4875,56,1,55,0.7,0.0125,0.6875
0,942,470.80190725058935,116.31751642877173,102.3234427334569,24.376537673508807,5.885023840632367,1.4539689553596467,1.2790430341682113,0.3047067209188601,40,4,40,18,0.225,18,40,5,0.225,0.5,0.0625
0,943,410.27675352830124,108.64403067724021,93.92455983634748,21.400608197909484,5.128459419103765,1.3580503834655027,1.1740569979543436,0.26750760247386857,40,4,38,7,0.0875,16,40,5,0.2,0.5,0.0625
0,944,486.32214741209884,160.78858808752182,110.86876984564122,24.635450783359186,6.079026842651236,2.0098573510940225,1.3858596230705154,0.3079431347919898,80,80,74,12,0.15,45,49,12,0.5625,0.6125,0.15
0,945,718.5498120023839,123.26412921179839,113.05298818075856,98.73301313563485,8.981872650029798,1.54080161514748,1.413162352259482,1.2341626641954355,75,78,78,50,0.625,61,68,55,0.7625,0.85,0.6875
0,946,581.8935728575252,102.18837182403584,88.64891672714924,92.17142481114658,7.273669660719065,1.277354647800448,1.1081114590893655,1.1521428101393323,76,71,64,50,0.625,52,53,61,0.65,0.6625,0.7625
0,947,144.31097751250383,127.39670302259948,24.992426420021367,15.217227917648728,3.6077744378125955,3.1849175755649872,0.6248106605005341,0.3804306979412182,40,40,39,25,0.625,39,18,29,0.975,0.45,0.725
0,948,555.5546893472166,99.08174085747416,88.42080950372247,87.95875479234667,6.944433616840207,1.238521760718427,1.1052601187965307,1.0994844349043333,78,72,65,56,0.7,53,63,57,0.6625,0.7875,0.7125
0,949,301.1775932719952,76.48149238585962,59.083189378796234,42.56717055391781,7.52943983179988,1.9120373096464907,1.4770797344699058,1.0641792638479453,40,39,40,27,0.675,35,36,32,0.875,0.9,0.8
0,95,558.1614034096513,99.3914834967623,89.00115589177842,87.8166130078146,6.977017542620641,1.2423935437095288,1.1125144486472303,1.0977076625976825,79,74,62,39,0.4875,37,53,56,0.4625,0.6625,0.7
0,950,561.5907649944322,99.79825733247574,90.21030478973597,86.28523280451171,7.019884562430403,1.2474782166559468,1.1276288098716996,1.0785654100563964,77,80,53,38,0.475,52,55,48,0.65,0.6875,0.6
0,951,201.96742075835203,77.14599878173348,52.21238738467375,21.21350326384072,6.732247358611734,2.571533292724449,1.7404129128224581,0.7071167754613573,30,30,9,18,0.6,29,24,19,0.9666666666666667,0.8,0.6333333333333333
0,952,762.2235981710371,128.34341094448442,117.54813307837567,102.29320005683084,9.527794977137964,1.6042926368060553,1.469351663479696,1.2786650007103855,80,79,78,46,0.575,57,66,59,0.7125,0.825,0.7375
0,953,492.22027156741603,161.9966406449214,111.70371379429176,24.862212252794635,6.1527533945927,2.0249580080615175,1.396296422428647,0.31077765315993294,79,80,70,9,0.1125,42,54,12,0.525,0.675,0.15
0,954,460.5530212749734,115.32209391623711,100.94285135681473,23.792117088950935,5.756912765937168,1.441526173952964,1.261785641960184,0.2974014636118867,40,4,40,8,0.1,12,40,6,0.15,0.5,0.075
0,955,147.6200271438077,62.99441957717914,42.707292339145745,16.967703463365172,4.920667571460257,2.0998139859059712,1.4235764113048581,0.5655901154455057,30,30,9,22,0.7333333333333333,29,24,17,0.9666666666666667,0.8,0.5666666666666667
0,956,229.84970002783064,64.33956997010033,49.10725379350695,35.34332369802909,5.746242500695766,1.6084892492525082,1.2276813448376738,0.8835830924507272,39,40,39,25,0.625,35,35,30,0.875,0.875,0.75
0,957,152.77506044505887,64.383652416652,43.64878309271523,17.39790368321797,5.092502014835295,2.1461217472217333,1.454959436423841,0.5799301227739323,30,30,9,17,0.5666666666666667,29,24,15,0.9666666666666667,0.8,0.5
0,958,472.0396545528832,157.91586938020768,108.88276203173969,24.060538411017227,5.90049568191104,1.973948367252596,1.3610345253967462,0.3007567301377153,78,80,74,12,0.15,46,51,12,0.575,0.6375,0.15
0,959,239.53436568911823,83.18949291170686,54.67035660925338,23.685535195602995,5.988359142227956,2.0797373227926714,1.3667589152313346,0.5921383798900749,40,40,32,16,0.4,30,33,16,0.75,0.825,0.4
0,96,151.27773056042577,63.99315130258217,43.38409610547852,17.267354058072716,5.0425910186808585,2.133105043419406,1.446136536849284,0.5755784686024239,30,30,9,22,0.7333333333333333,29,24,16,0.9666666666666667,0.8,0.5333333333333333
0,960,266.3601100717194,70.74478285510341,54.30241681416935,39.11327594843995,6.659002751792985,1.7686195713775852,1.3575604203542337,0.9778318987109987,40,40,40,25,0.625,35,35,32,0.875,0.875,0.8
0,961,201.97149902899127,76.96954243171207,52.23523742793141,21.25517021377103,6.732383300966376,2.5656514143904023,1.741174580931047,0.7085056737923677,30,30,10,18,0.6,29,24,15,0.9666666666666667,0.8,0.5
0,962,647.7272390959519,109.75736623675873,95.7897048548452,98.77652749165742,8.096590488699398,1.3719670779594841,1.197371310685565,1.2347065936457178,79,62,55,33,0.4125,53,57,56,0.6625,0.7125,0.7
0,963,143.186321748516,134.0080679927556,24.801131576222517,14.331403344971216,3.5796580437129,3.35020169981889,0.6200282894055629,0.3582850836242804,39,40,40,8,0.2,39,35,18,0.975,0.875,0.45
0,964,515.5464212821784,94.26637646061066,84.77942010980888,82.43073204874027,6.4443302660272295,1.1783297057576332,1.059742751372611,1.0303841506092533,75,74,66,46,0.575,53,1,63,0.6625,0.0125,0.7875
0,965,611.2992237761069,110.33247619431162,101.57687775620516,89.75433459035102,7.641240297201337,1.3791559524288952,1.2697109719525645,1.1219291823793878,80,80,76,52,0.65,56,58,53,0.7,0.725,0.6625
0,966,428.66018572883866,112.0303693100881,96.54157701611634,22.02479837986548,5.358252321610483,1.4003796163761013,1.2067697127014543,0.2753099797483185,40,4,38,38,0.475,7,40,6,0.0875,0.5,0.075
0,967,768.7005305007228,129.08894946232306,118.20424541697085,102.81634722644526,9.608756631259036,1.6136118682790381,1.4775530677121356,1.2852043403305657,76,75,78,38,0.475,65,68,50,0.8125,0.85,0.625
0,968,478.4087724866651,118.1885504703277,103.37839387436523,24.465429071058512,5.980109656083314,1.4773568808790962,1.2922299234295653,0.3058178633882314,40,4,40,18,0.225,7,40,6,0.0875,0.5,0.075
0,969,669.3869822447925,117.41953414154136,107.87286296534424,94.71543553265643,8.367337278059907,1.467744176769267,1.348410787066803,1.1839429441582054,76,79,78,56,0.7,58,1,58,0.725,0.0125,0.725
0,97,738.5674694826064,119.79245014175775,103.86310375339318,107.85477332065369,9.23209336853258,1.497405626771972,1.2982887969174146,1.3481846665081711,77,69,35,49,0.6125,54,54,59,0.675,0.675,0.7375
0,970,141.9500945092621,126.0547027593046,24.68833065769614,15.051472295226805,3.5487523627315527,3.1513675689826153,0.6172082664424036,0.3762868073806701,40,40,39,8,0.2,39,18,30,0.975,0.45,0.75
0,971,517.7692309428558,94.53706944423658,84.95542441090052,82.9709958636772,6.472115386785697,1.1817133680529572,1.0619428051362565,1.037137448295965,77,77,63,42,0.525,51,1,1,0.6375,0.0125,0.0125
0,972,73.23920862434875,50.49231715021686,20.93737401811532,8.525729783483166,3.6619604312174374,2.524615857510843,1.046868700905766,0.42628648917415835,20,20,2,16,0.8,19,6,3,0.95,0.3,0.15
0,973,558.1614034096513,99.3914834967623,89.00115589177842,87.8166130078146,6.977017542620641,1.2423935437095288,1.1125144486472303,1.0977076625976825,79,74,62,43,0.5375,35,63,51,0.4375,0.7875,0.6375
0,974,700.9199381495374,115.68654853073176,101.68346165710929,103.7563510389402,8.761499226869217,1.446081856634147,1.2710432707138661,1.2969543879867524,66,68,29,36,0.45,53,51,57,0.6625,0.6375,0.7125
0,975,548.855081213932,173.04456889443944,119.33611803187922,27.09954226153526,6.860688515174149,2.163057111180493,1.4917014753984903,0.33874427826919074,79,80,73,5,0.0625,46,56,12,0.575,0.7,0.15
0,976,517.7692309428558,94.53706944423658,84.95542441090052,82.9709958636772,6.472115386785697,1.1817133680529572,1.0619428051362565,1.037137448295965,77,77,63,45,0.5625,49,1,50,0.6125,0.0125,0.625
0,977,159.5274465135649,66.30898976215482,44.87942917055818,17.912110106929838,5.3175815504521635,2.210299658738494,1.4959809723519395,0.5970703368976612,30,30,9,17,0.5666666666666667,29,24,19,0.9666666666666667,0.8,0.6333333333333333
0,978,674.8397817600635,112.79893229179486,97.37784959589054,101.6954264555436,8.435497272000793,1.4099866536474357,1.2172231199486316,1.271192830694295,80,69,49,46,0.575,44,51,55,0.55,0.6375,0.6875
0,979,620.5832213380486,111.48258022564637,102.58764538838778,90.51955170510278,7.757290266725607,1.3935322528205796,1.2823455673548474,1.131494396313785,80,76,77,42,0.525,56,62,51,0.7,0.775,0.6375
0,98,57.26845040960936,43.36564743234045,18.377240158254814,6.795538073077734,2.863422520480468,2.1682823716170225,0.9188620079127408,0.3397769036538867,20,20,2,16,0.8,19,6,3,0.95,0.3,0.15
0,980,170.7761151491096,146.27281514246286,26.768898528339882,16.79527338311425,4.26940287872774,3.6568203785615716,0.6692224632084971,0.4198818345778562,40,40,40,19,0.475,39,29,19,0.975,0.725,0.475
0,981,462.48807313182203,115.93497952202142,101.21670552023458,23.776660437764697,5.781100914147776,1.4491872440252678,1.2652088190029323,0.2972082554720587,40,4,40,45,0.5625,6,40,5,0.075,0.5,0.0625
0,982,663.6624597220332,111.54997746664927,96.30914565948753,100.58312069603775,8.295780746525415,1.3943747183331159,1.2038643207435942,1.257289008700472,79,73,56,46,0.575,51,53,53,0.6375,0.6625,0.6625
0,983,572.0641419003182,105.45195615534428,97.10321274456527,85.85698996354449,7.150801773753978,1.3181494519418036,1.213790159307066,1.073212374544306,80,79,77,46,0.575,57,63,1,0.7125,0.7875,0.0125
0,984,575.1697863873778,105.83575008230993,97.4812026956038,86.26141706195455,7.189622329842223,1.322946876028874,1.2185150336950474,1.0782677132744318,78,75,76,44,0.55,61,57,1,0.7625,0.7125,0.0125
0,985,8.306473558371014,15.981987211712065,11.612250401120168,2.338152264629751,0.8306473558371014,1.5981987211712065,1.1612250401120168,0.2338152264629751,10,10,10,8,0.8,9,9,3,0.9,0.9,0.3
0,986,432.89807650680257,149.87748590855315,103.32340200393111,22.462574438938017,5.4112259563350324,1.8734685738569143,1.2915425250491388,0.2807821804867252,78,79,71,16,0.2,44,53,12,0.55,0.6625,0.15
0,987,410.27675352830124,108.64403067724021,93.92455983634748,21.400608197909484,5.128459419103765,1.3580503834655027,1.1740569979543436,0.26750760247386857,40,4,38,18,0.225,13,40,5,0.1625,0.5,0.0625
0,988,542.6432914568886,97.54005989857775,85.33646075564144,87.83548631873336,6.783041143211108,1.219250748732222,1.066705759445518,1.097943578984167,75,66,69,55,0.6875,52,54,59,0.65,0.675,0.7375
0,989,156.75661920713924,65.46830347798858,44.383763256738476,17.714975862703668,5.225220640237975,2.1822767825996197,1.4794587752246158,0.5904991954234556,30,30,9,18,0.6,29,24,15,0.9666666666666667,0.8,0.5
0,99,322.3709063418104,79.86039397489952,61.90547429238583,44.60618651540968,8.05927265854526,1.996509849372488,1.5476368573096457,1.115154662885242,39,40,39,26,0.65,35,37,32,0.875,0.925,0.8
0,990,55.428085003389036,42.478269781081266,17.850747992334828,6.714951369215598,2.771404250169452,2.1239134890540634,0.8925373996167414,0.3357475684607799,20,20,2,14,0.7,19,5,3,0.95,0.25,0.15
0,991,590.8267138971534,103.23214811792874,92.7386021271975,90.61166848645617,7.385333923714417,1.2904018514741094,1.1592325265899688,1.132645856080702,78,70,55,43,0.5375,50,1,60,0.625,0.0125,0.75
0,992,670.1533891491041,112.27622536839695,99.75388823311883,99.98812628947432,8.376917364363802,1.4034528171049618,1.2469236029139854,1.249851578618429,71,68,32,54,0.675,53,55,56,0.6625,0.6875,0.7
0,993,162.61175234706224,67.03617614363367,45.446207012365704,18.182186213839717,5.420391744902075,2.234539204787789,1.514873567078857,0.6060728737946572,30,30,9,20,0.6666666666666666,29,24,16,0.9666666666666667,0.8,0.5333333333333333
